#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:cpacific" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:cpacific" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:cpacific">
#                <taxonset id="TaxonSet.cpacific" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:cpacific" name="distribution" x="@birthRate.t:cpacific">
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="gamma_shapePrior_CTMC" name="distribution">
#            <parameter id="gamma_shape_s" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <distribution id="EastPolynesian.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:cpacific">
#            <taxonset id="EastPolynesian" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="Hawaiian" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Maori" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Marquesan" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Mangareva" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Rarotongan" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Tuamotu" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="SouthIslandMaori" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="TahitianModern" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="RapanuiEasterIsland" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.0" name="distr">
#                <parameter estimate="false" id="RealParameter.01" name="mean">1000.0</parameter>
#                <parameter estimate="false" id="RealParameter.02" name="sigma">100.0</parameter>
#            </Normal>
#        </distribution>
#        <distribution id="NewZealand.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:cpacific">
#            <taxonset id="NewZealand" spec="beast.evolution.alignment.TaxonSet">
#                <taxon idref="Maori"/>
#                <taxon idref="SouthIslandMaori"/>
#            </taxonset>
#            <LogNormal id="LogNormalDistributionModel.01" meanInRealSpace="true" name="distr" offset="704.0">
#                <parameter estimate="false" id="RealParameter.05" name="M">90.0</parameter>
#                <parameter estimate="false" id="RealParameter.06" lower="0.0" name="S" upper="5.0">0.8</parameter>
#            </LogNormal>
#        </distribution>
#        <prior id="ucldStdevPrior.c:cpacific" name="distribution">
#            <parameter id="ucldStdev.c:cpacific" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.07" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.08" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#        <prior id="MeanRatePrior.c:cpacific" name="distribution">
#            <parameter id="ucldMean.c:cpacific" name="x">1.0</parameter>
#            <Uniform id="Uniform.01" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.cpacific	TreeHeight.t:cpacific	gamma_shape_s	YuleModel.t:cpacific	birthRate.t:cpacific	freqParameter.s:cpacific1	freqParameter.s:cpacific2	logP(mrca(NewZealand))	mrca.age(NewZealand)	logP(mrca(EastPolynesian))	mrca.age(EastPolynesian)	ucldMean.c:cpacific	ucldStdev.c:cpacific	rate.c:cpacific.mean	rate.c:cpacific.variance	rate.c:cpacific.coefficientOfVariation
23850000	-157.03723848370808	NaN	-157.03723848370808	NaN	2568.606630588763	0.5115094227511269	-148.61145446466043	0.0011090253127737193	0.5011234283036421	0.4988765716963548	-4.59764786268487	747.4578255329433	-6.219136478667461	1117.9006157299186	Infinity	0.0018936364139316522	Infinity	NaN	NaN
23860000	-153.90062746893753	NaN	-153.90062746893753	NaN	1289.7809429341544	0.7778288804012417	-143.4570201708039	0.0015049288712354865	0.5011234283036421	0.4988765716963548	-4.595590746936785	747.208814198414	-5.57295397110662	1031.2554801319245	Infinity	0.14982378155873624	Infinity	NaN	NaN
23870000	-156.64881864330147	NaN	-156.64881864330147	NaN	2094.716866635391	0.8942056110607678	-144.79075501086245	0.00135173387869276	0.5011234283036421	0.4988765716963548	-5.177122495034111	788.077732031921	-5.929843640631864	909.9183790732982	Infinity	0.21979455002152962	Infinity	NaN	NaN
23880000	-156.55261824848435	NaN	-156.55261824848435	NaN	1732.6308512566166	1.8292306636512157	-144.7018789876712	0.0013398091154213096	0.9972326431350307	0.002767356864966264	-4.591971583402107	731.7727671194317	-6.659534004358038	849.3065837426682	Infinity	0.05342001249392044	Infinity	NaN	NaN
23890000	-173.6046588609135	NaN	-173.6046588609135	NaN	5739.927428788954	1.8292306636512157	-161.9049957946579	7.392213923097601E-4	0.9972326431350307	0.002767356864966264	-4.617539439932679	749.6667539638933	-5.704193355973014	1060.0141044722404	Infinity	0.15901267805076655	Infinity	NaN	NaN
23900000	-162.46183094838682	NaN	-162.46183094838682	NaN	2586.3722134523923	2.150596102193019	-149.80982940569692	0.0010381629597073932	0.730869293626963	0.26913070637303405	-4.819750211393379	765.6380128297069	-5.59528108099397	1037.7285997092936	Infinity	0.2707642370855503	Infinity	NaN	NaN
23910000	-167.58798137362834	NaN	-167.58798137362834	NaN	2593.578465778632	1.0005839496729299	-155.0673925590379	7.027982098047827E-4	0.9505053385255822	0.049494661474414836	-4.616681773914975	730.0548804496356	-5.81894121758271	1076.7896475301125	Infinity	0.5328651635780505	Infinity	NaN	NaN
23920000	-149.68265273361055	NaN	-149.68265273361055	NaN	1850.6629089731885	1.0005839496729299	-138.4722026233963	0.0016953233107570018	0.05672160023281714	0.9432783997671799	-4.655475103227033	753.2716432205807	-7.21327157070703	816.1977774065685	Infinity	0.024768942772511755	Infinity	NaN	NaN
23930000	-164.51050967396264	NaN	-164.51050967396264	NaN	3642.230023559465	1.0005839496729299	-154.48869215993932	5.437099726777997E-4	0.31468850773066187	0.6853114922693351	-4.666350864110089	727.6486449537115	-5.549606729627841	1022.5822985699316	Infinity	0.056630160869737114	Infinity	NaN	NaN
23940000	-152.22938410856875	NaN	-152.22938410856875	NaN	1202.1242267033326	1.0701672820278059	-141.93779409371078	0.001407050030365988	0.9115299128627558	0.08847008713724125	-5.484553407926076	715.5810710206974	-5.6565559571027215	1051.4679002699659	Infinity	0.014870918289767082	Infinity	NaN	NaN
23950000	-154.1367024415931	NaN	-154.1367024415931	NaN	1325.975470046848	1.0701672820278059	-143.31975378246244	0.0015530456825344776	0.9115299128627558	0.08847008713724125	-4.81655888247154	723.3339730936315	-5.524829617751891	996.2028996349134	Infinity	0.13416248405579284	Infinity	NaN	NaN
23960000	-154.07969283145152	NaN	-154.07969283145152	NaN	1587.1791879596024	1.0701672820278059	-142.879255939033	0.0017298159304525353	0.2352239367441768	0.7647760632558203	-4.839798928886665	766.9878629079006	-5.955312720376328	907.1340750131068	Infinity	0.12284091649969939	Infinity	NaN	NaN
23970000	-156.31476634816718	NaN	-156.31476634816718	NaN	1787.6208852978891	1.2107907668473146	-144.49983789879866	0.0018261261038289144	0.07469285668856979	0.9253071433114273	-4.9227087927262385	721.3626619184186	-5.899778213417633	1086.6798124392144	Infinity	0.20409233791216894	Infinity	NaN	NaN
23980000	-160.82694900466393	NaN	-160.82694900466393	NaN	1303.68570834302	1.1491054370189517	-144.10215970908297	0.00313235801037199	0.07469285668856979	0.9253071433114273	-5.445370958177919	804.1834151401649	-8.58775378964766	1247.533636924556	Infinity	0.6680813244072344	Infinity	NaN	NaN
23990000	-156.2962525243325	NaN	-156.2962525243325	NaN	1453.1901403274799	2.4829134456996207	-144.55530050335082	0.0015505360041054282	0.3293198189547602	0.6706801810452369	-4.953001051784279	774.3173726770949	-5.530292348102043	1011.1208173344226	Infinity	0.053843306305794626	Infinity	NaN	NaN
24000000	-151.52584838848432	NaN	-151.52584838848432	NaN	1714.4125271103512	0.8259624277803106	-141.84969768490453	0.0017898918083245855	0.3293198189547602	0.6706801810452369	-4.944294560832171	773.7671195557201	-6.093524775346525	893.2839228462964	Infinity	0.008610901518922064	Infinity	NaN	NaN
24010000	-155.8912967780118	NaN	-155.8912967780118	NaN	1702.3976759162294	1.344836581405064	-145.43176286259217	0.0018570707697460893	0.3293198189547602	0.6706801810452369	-4.557865988815062	740.365129281114	-5.72052807114267	1062.6768461155962	Infinity	0.05957274084495669	Infinity	NaN	NaN
24020000	-156.8757264777648	NaN	-156.8757264777648	NaN	2187.3731351317974	1.5148215486995456	-147.12957225655472	0.001672771304824392	0.9975825045267823	0.0024174954732147924	-4.632282032413502	751.1386830813508	-5.552128291147761	976.3274116518719	Infinity	0.013906630155373884	Infinity	NaN	NaN
24030000	-152.98824417922455	NaN	-152.98824417922455	NaN	1149.9479036407877	0.2167408166833166	-143.90228543741028	0.0011360576944410862	0.45085943142533513	0.549140568574662	-4.920799544099614	721.3936798304985	-5.559303278732918	973.4690522068456	Infinity	0.027124589117328523	Infinity	NaN	NaN
24040000	-153.58109985970714	NaN	-153.58109985970714	NaN	1305.9789806349852	0.6029562106128011	-140.9761025993013	0.0012314625339780903	0.020946611530180015	0.9790533884698172	-5.860844175045311	829.5077898703623	-6.002637298740458	1097.8292982237626	Infinity	0.2829522529423761	Infinity	NaN	NaN
24050000	-173.94790702533976	NaN	-173.94790702533976	NaN	4827.833990674996	0.7038247901909302	-162.40854703179667	4.920682975128593E-4	0.020946611530180015	0.9790533884698172	-5.072835765561686	781.7483866140491	-6.690549544798136	1152.7377376816464	Infinity	0.08570076438889672	Infinity	NaN	NaN
24060000	-160.06616505242653	NaN	-160.06616505242653	NaN	2483.527550883846	0.21807559794172102	-149.08631445753412	0.0016092269196943967	0.020946611530180015	0.9790533884698172	-4.556382760597479	737.3898025256519	-5.58195183738051	965.9873205443188	Infinity	0.4050524352508816	Infinity	NaN	NaN
24070000	-152.47180620043488	NaN	-152.47180620043488	NaN	1628.7489521186235	0.3529205997385198	-145.55217139697726	0.0011452027041283692	0.020946611530180015	0.9790533884698172	-4.560044096617421	735.9581548380971	-5.5466415853022175	1021.2286910144991	Infinity	4.780536215170311E-4	Infinity	NaN	NaN
24080000	-162.88685144159118	NaN	-162.88685144159118	NaN	2584.4695317348082	0.3529205997385198	-151.19164675413114	5.82996724762867E-4	0.545510954317139	0.4544890456828581	-5.131597375902312	785.3250713924924	-5.760217498170828	1068.718087717582	Infinity	0.359816538657659	Infinity	NaN	NaN
24090000	-155.66461486286732	NaN	-155.66461486286732	NaN	1639.0355255737159	0.6884298857908053	-144.12062725588078	8.45336021316599E-4	0.545510954317139	0.4544890456828581	-5.225347101721729	790.9817749737637	-5.828053638530084	922.032709507471	Infinity	0.20831932176724852	Infinity	NaN	NaN
24100000	-147.02471254713106	NaN	-147.02471254713106	NaN	1613.6326249923925	1.1772955975566202	-141.58635253192858	0.002298719037269579	0.545510954317139	0.4544890456828581	-4.888129737498539	770.1691628414617	-5.605807515902885	959.577531814566	Infinity	1.3817995595325676E-6	Infinity	NaN	NaN
24110000	-156.38610619270383	NaN	-156.38610619270383	NaN	1952.3676654039223	1.4013487829238498	-147.81591811176133	0.0011518271353831895	0.483517339890426	0.5164826601095711	-5.774294685082823	824.1545152837311	-5.53582648368674	1015.3086671490208	Infinity	1.2975434742004387E-4	Infinity	NaN	NaN
24120000	-159.20433286750895	NaN	-159.20433286750895	NaN	1841.182061355932	0.439574089700001	-147.90248063536356	0.0014143957033613023	0.7504305895712439	0.24956941042875325	-4.643674444253193	752.2097635369822	-6.615994599892123	852.2240966395834	Infinity	0.16894622288599992	Infinity	NaN	NaN
24130000	-152.232257857034	NaN	-152.232257857034	NaN	2072.0384325042064	0.5614341657181243	-141.91028310128397	0.0015356909078119093	0.7504305895712439	0.24956941042875325	-5.1957159806138264	789.1986056326726	-5.547581288112926	978.3331733194907	Infinity	0.07901447412656788	Infinity	NaN	NaN
24140000	-155.6488181538762	NaN	-155.6488181538762	NaN	1399.062095739874	0.2619778620406234	-143.99470144328384	0.0011327433810166786	0.7629213946071424	0.23707860539285472	-4.642291504874908	728.6975568190982	-5.690566386278957	1057.698815774016	Infinity	0.5256695872737932	Infinity	NaN	NaN
24150000	-153.25831941989978	NaN	-153.25831941989978	NaN	2146.4275163480543	0.3270384195477152	-144.1107288440108	0.0018124408907910373	0.7629213946071424	0.23707860539285472	-4.795407627457584	763.9696365985488	-5.659645887674967	947.9352002823015	Infinity	0.02594217488111005	Infinity	NaN	NaN
24160000	-153.52436131758597	NaN	-153.52436131758597	NaN	1481.1836815145737	0.3270384195477152	-141.08222928011605	0.001940070132219129	0.7629213946071424	0.23707860539285472	-4.558124736795924	736.5577147013463	-5.610381966865337	1041.538716319254	Infinity	0.7923783775988017	Infinity	NaN	NaN
24170000	-149.1495927345019	NaN	-149.1495927345019	NaN	1481.9812730815142	1.6808373553937068	-138.5091625129247	0.002345114828790899	0.7629213946071424	0.23707860539285472	-4.603987351286481	730.8684456301947	-5.524133846846376	999.2910902227835	Infinity	0.05910714317966603	Infinity	NaN	NaN
24180000	-153.2774276096619	NaN	-153.2774276096619	NaN	2313.1845258960893	0.19194842243722954	-145.19946468848255	0.0011484662945296174	0.7629213946071424	0.23707860539285472	-4.558059976274902	740.4474130599384	-6.584012857769272	854.404386152844	Infinity	8.836687331067686E-4	Infinity	NaN	NaN
24190000	-155.9433394017882	NaN	-155.9433394017882	NaN	1741.9729789271757	0.2324259222045225	-145.11438931492012	0.0016295028356464554	0.3444228464242698	0.6555771535757273	-5.076132761041725	781.9499512432724	-6.7105621976518455	1154.0424278216285	Infinity	0.05705497875762591	Infinity	NaN	NaN
24200000	-164.55927567307066	NaN	-164.55927567307066	NaN	3099.969640658249	0.0526102566451443	-154.3719756580191	9.318163131306126E-4	0.473498439401793	0.5265015605982042	-5.443458587256289	804.0685232503038	-5.748998808296794	1067.0656527745805	Infinity	0.07047575134067977	Infinity	NaN	NaN
24210000	-158.55956779510683	NaN	-158.55956779510683	NaN	2430.6651165839776	0.2471204449881622	-151.21088589610181	9.028114955512859E-4	0.473498439401793	0.5265015605982042	-4.620965732613699	750.0189757748175	-5.8658534950369665	1082.673426909038	Infinity	6.682638165396576E-4	Infinity	NaN	NaN
24220000	-152.68803087864165	NaN	-152.68803087864165	NaN	1356.6635809066147	0.402310471875165	-142.29939218112773	0.0010148213725724945	0.473498439401793	0.5265015605982042	-4.934747229387417	773.1616301883793	-6.182089545636873	1114.7153718072786	Infinity	0.06284507176642173	Infinity	NaN	NaN
24230000	-154.07869736871976	NaN	-154.07869736871976	NaN	1210.70356004005	0.402310471875165	-143.0070943842591	0.0029502552028202716	0.473498439401793	0.5265015605982042	-4.572943116461156	743.9961663556671	-6.657195012236226	1150.5381209556876	Infinity	0.13980831111225847	Infinity	NaN	NaN
24240000	-155.63982443810457	NaN	-155.63982443810457	NaN	1898.4697647004862	0.6808882505016612	-144.90830625380661	0.0016745263547859397	0.02319335837690517	0.9768066416230919	-5.022388288765836	778.6477177605328	-5.540184002098782	1017.9305788562542	Infinity	0.14821621306781163	Infinity	NaN	NaN
24250000	-155.37069741875908	NaN	-155.37069741875908	NaN	1080.7629885176552	0.9835452662785821	-143.4356018443801	0.001717217385578467	0.02319335837690517	0.9768066416230919	-4.788023726511585	763.4563238328182	-5.59536120845602	1037.7498315925397	Infinity	0.39041460493646035	Infinity	NaN	NaN
24260000	-158.0509435806245	NaN	-158.0509435806245	NaN	1859.0057228061305	1.6989438889434456	-144.17077654361233	0.0018635376924839055	0.6853435330978559	0.3146564669021412	-6.565825136892777	710.9290774904117	-5.832674454173795	921.4422842769685	Infinity	0.20431250123991782	Infinity	NaN	NaN
24270000	-152.69386456450445	NaN	-152.69386456450445	NaN	1353.8384353745646	1.3673942024428543	-138.75718849648572	0.0016535224773122745	0.8029956631700326	0.19700433682996454	-4.744356627496404	760.3363779560608	-6.764179774313523	842.515330579719	Infinity	0.5260887394620493	Infinity	NaN	NaN
24280000	-151.76890771457562	NaN	-151.76890771457562	NaN	1649.7071111998334	0.5065236552421877	-139.79440051966765	0.0015118673119570705	0.7173363327203381	0.28266366727965897	-4.5592456270094335	736.1863419124471	-5.942311279216892	1091.45518684297	Infinity	0.4992686239996157	Infinity	NaN	NaN
24290000	-153.24213684443143	NaN	-153.24213684443143	NaN	1469.0766661018722	0.3888220869823133	-141.93217155243323	0.0016328005735571393	0.608762040224637	0.3912379597753601	-5.4919761130640214	806.9862260916365	-7.290003378559042	1187.930554161173	Infinity	0.01672167636201894	Infinity	NaN	NaN
24300000	-155.86921102509405	NaN	-155.86921102509405	NaN	1698.4891290296302	0.4009646520473112	-144.58828581388238	0.001111798874652815	0.24959512534108574	0.7504048746589114	-4.6564517697141685	753.3576476203552	-6.282671064912369	1123.171615700989	Infinity	0.23792042325438498	Infinity	NaN	NaN
24310000	-159.18384061936936	NaN	-159.18384061936936	NaN	1985.3051305651663	0.4009646520473112	-146.5289176136324	8.086442758286295E-4	0.24959512534108574	0.7504048746589114	-4.83447010218435	722.9605139701669	-5.586283089268032	1035.263116729883	Infinity	0.7570883825821989	Infinity	NaN	NaN
24320000	-150.39045881068813	NaN	-150.39045881068813	NaN	1186.7682544330728	0.4009646520473112	-141.3965905890261	0.002217591510365983	0.24959512534108574	0.7504048746589114	-4.56502765370589	742.4605971436489	-5.813767144856423	923.8871330636325	Infinity	0.019382230149735204	Infinity	NaN	NaN
24330000	-151.96067581453954	NaN	-151.96067581453954	NaN	1591.3983943460933	0.4009646520473112	-141.38490154547077	0.0026770009720762686	0.4554585236232891	0.544541476376708	-6.701729378380572	884.7706762463056	-5.652922555086633	949.2429638584227	Infinity	0.008750846469634478	Infinity	NaN	NaN
24340000	-154.692154796397	NaN	-154.692154796397	NaN	1735.9463154933635	0.6509693983250948	-143.52649147312795	0.0012091198519830202	0.7329898091155616	0.2670101908844356	-5.008239374885464	720.0971861156069	-5.528372220695132	1009.2341772804812	Infinity	0.2461588527387966	Infinity	NaN	NaN
24350000	-168.5758798912288	NaN	-168.5758798912288	NaN	3124.9195893167807	0.6509693983250948	-155.15521330686167	7.621294537421439E-4	0.4969178860939917	0.5030821139060055	-4.832199165633049	723.006789250063	-6.457564466838117	1136.634969729228	Infinity	0.6492042605454038	Infinity	NaN	NaN
24360000	-159.37606205756495	NaN	-159.37606205756495	NaN	2089.090457926031	0.6184331242946215	-148.83911063192696	0.0015266021551135712	0.4969178860939917	0.5030821139060055	-4.574300973887027	733.5213063086344	-5.556425287240973	974.5769521700448	Infinity	0.2053540760725428	Infinity	NaN	NaN
24370000	-151.07562533605505	NaN	-151.07562533605505	NaN	1599.6052233181563	1.4244299828140214	-140.1589969343237	0.0018456843533277048	0.4969178860939917	0.5030821139060055	-4.872697571311872	769.1632693604832	-5.544580777811749	979.76534723847	Infinity	0.08604791234097962	Infinity	NaN	NaN
24380000	-153.24820823836228	NaN	-153.24820823836228	NaN	1481.9747672015735	1.039901852318499	-138.3654381669933	0.002722234238930101	0.4969178860939917	0.5030821139060055	-4.656195297198261	753.3350888382021	-7.9249958135554515	780.8704906060032	Infinity	0.584355697890465	Infinity	NaN	NaN
24390000	-155.19724356977827	NaN	-155.19724356977827	NaN	1157.052386044329	0.9716344670728053	-142.28076011237349	0.0019593889382508857	0.6052785072762186	0.3947214927237786	-8.226871531334703	1005.1409653091464	-5.538433670614121	1016.9262821797092	Infinity	0.01811085580557288	Infinity	NaN	NaN
24400000	-160.7095416268428	NaN	-160.7095416268428	NaN	1427.0634716884672	0.6351196876312073	-145.66226297103407	9.384214042587941E-4	0.6052785072762186	0.3947214927237786	-4.6509541511476895	752.8699379389731	-6.6203326881213105	1148.0691709255202	Infinity	1.1786565803380296	Infinity	NaN	NaN
24410000	-166.8073617760466	NaN	-166.8073617760466	NaN	2444.3499681373924	0.0698470789070983	-151.8159239481354	7.842821136577031E-4	0.9913247446878138	0.008675255312183272	-6.985186573675634	904.9971167009081	-6.133833346988915	1110.42867632967	Infinity	0.7476053792147515	Infinity	NaN	NaN
24420000	-160.41408869649834	NaN	-160.41408869649834	NaN	1988.3755564721632	0.17365867590012626	-147.53356745485132	0.001615172572625957	0.605880050386657	0.39411994961334007	-4.609501722898086	730.5002329999633	-6.189943283535015	1115.3979691625682	Infinity	0.780153429644681	Infinity	NaN	NaN
24430000	-149.41030786222163	NaN	-149.41030786222163	NaN	1206.8015073890626	0.28910973056878736	-141.30187033467735	0.0013470997209812836	0.605880050386657	0.39411994961334007	-4.599249498172768	747.648473142208	-5.622541055544213	1044.3694346034404	Infinity	0.005496557139920308	Infinity	NaN	NaN
24440000	-146.96243426462243	NaN	-146.96243426462243	NaN	923.0370092667168	0.505291537369942	-137.70231612132665	0.001813705365806447	0.9404782988888255	0.05952170111117161	-4.846320723108382	767.422789503763	-5.851682477811435	919.0588165865273	Infinity	0.014186349116561548	Infinity	NaN	NaN
24450000	-150.5569878069229	NaN	-150.5569878069229	NaN	1230.6075299440613	1.0531294661141493	-137.87378470024728	0.002153187297113645	0.9404782988888255	0.05952170111117161	-5.032317173730467	719.7787134138131	-5.524773105185821	1003.6452324838241	Infinity	0.5295945761951945	Infinity	NaN	NaN
24460000	-161.50723822598454	NaN	-161.50723822598454	NaN	2179.1596001185612	0.8444216569604369	-149.3358966769336	0.0011847153807854336	0.9404782988888255	0.05952170111117161	-4.67979016671184	755.3417552568856	-5.620506360426659	956.0915403973461	Infinity	0.5163446633043313	Infinity	NaN	NaN
24470000	-163.81528731401232	NaN	-163.81528731401232	NaN	2783.3353878777584	2.659706637801156	-149.39951455937646	9.829947986699152E-4	0.9404782988888255	0.05952170111117161	-4.640130102725841	751.8818285570559	-5.5471931751226595	1021.4869522873279	Infinity	0.6760072170504529	Infinity	NaN	NaN
24480000	-165.18611235121668	NaN	-165.18611235121668	NaN	3173.614811483126	0.8438892943519319	-153.7822189285484	0.001148391910217336	0.44059617825927117	0.559403821740726	-5.755809222979355	823.0174328000368	-5.55557550219288	974.9134366641758	Infinity	0.10969424458781725	Infinity	NaN	NaN
24490000	-151.01925595337784	NaN	-151.01925595337784	NaN	1541.7688058867438	0.8438892943519319	-140.96840819062825	0.0012982559938081594	0.44059617825927117	0.559403821740726	-5.095648818596874	783.1407613781909	-5.866135130774891	917.2925140531853	Infinity	0.02059290544183101	Infinity	NaN	NaN
24500000	-148.1041522983531	NaN	-148.1041522983531	NaN	1307.0600535984013	1.1038541294912896	-138.65899895678555	0.0017732547353119137	0.34031434663152155	0.6596856533684756	-4.980941677910894	720.4768065294666	-5.572298265091167	1031.0449821705224	Infinity	0.008187713442998111	Infinity	NaN	NaN
24510000	-153.34517525930306	NaN	-153.34517525930306	NaN	1934.6031921100853	0.529661378970377	-142.41850430776407	0.0017579218122316387	0.00243349824097866	0.9975665017590185	-4.7958147605608445	763.9978355791253	-5.73257216030513	1064.5698755012531	Infinity	0.22228973068399668	Infinity	NaN	NaN
24520000	-148.90508472206858	NaN	-148.90508472206858	NaN	916.6159545422705	0.9610454406970619	-138.1990870916471	0.0014247015008556014	0.18157830572615652	0.8184216942738407	-4.61057027911314	748.9277987743217	-6.123447505644598	890.5158654003391	Infinity	0.07826987430814575	Infinity	NaN	NaN
24530000	-161.80889833027646	NaN	-161.80889833027646	NaN	2272.93905353303	0.32928345017391364	-151.07095292521677	0.0023259613908943127	0.8361061827209308	0.16389381727906638	-5.941944015250908	834.5711996445871	-5.525216700507134	1004.7074012243926	Infinity	0.07039589017303698	Infinity	NaN	NaN
24540000	-161.80756715612247	NaN	-161.80756715612247	NaN	2739.747663516091	2.6431509597988865	-148.0760392508436	0.001001473920350409	0.9372949893959126	0.06270501060408462	-5.928376209657105	833.7207560054609	-6.001476870014133	902.2893914847145	Infinity	0.09696835169831243	Infinity	NaN	NaN
24550000	-151.1219354093714	NaN	-151.1219354093714	NaN	1674.9769566161626	0.8130836317030447	-139.47244499941726	0.002661766500797824	0.3366756573830705	0.6633243426169267	-5.3724946594808705	799.809793241636	-5.5263100395602365	993.3647601890019	Infinity	0.2372103038897702	Infinity	NaN	NaN
