#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:cpacific" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:cpacific" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:cpacific">
#                <taxonset id="TaxonSet.cpacific" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:cpacific" name="distribution" x="@birthRate.t:cpacific">
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ClockPrior.c:cpacific" name="distribution">
#            <parameter id="clockRate.c:cpacific" name="x">1.0</parameter>
#            <Uniform id="Uniform.01" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="gamma_shapePrior_CTMC" name="distribution">
#            <parameter id="gamma_shape_s" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <distribution id="EastPolynesian.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:cpacific">
#            <taxonset id="EastPolynesian" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="Hawaiian" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Maori" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Marquesan" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Mangareva" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Rarotongan" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Tuamotu" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="SouthIslandMaori" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="TahitianModern" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="RapanuiEasterIsland" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.0" name="distr">
#                <parameter estimate="false" id="RealParameter.01" name="mean">1000.0</parameter>
#                <parameter estimate="false" id="RealParameter.02" name="sigma">100.0</parameter>
#            </Normal>
#        </distribution>
#        <distribution id="NewZealand.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:cpacific">
#            <taxonset id="NewZealand" spec="beast.evolution.alignment.TaxonSet">
#                <taxon idref="Maori"/>
#                <taxon idref="SouthIslandMaori"/>
#            </taxonset>
#            <LogNormal id="LogNormalDistributionModel.01" meanInRealSpace="true" name="distr" offset="704.0">
#                <parameter estimate="false" id="RealParameter.05" name="M">90.0</parameter>
#                <parameter estimate="false" id="RealParameter.06" lower="0.0" name="S" upper="5.0">0.8</parameter>
#            </LogNormal>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.cpacific	TreeHeight.t:cpacific	gamma_shape_s	YuleModel.t:cpacific	birthRate.t:cpacific	freqParameter.s:cpacific1	freqParameter.s:cpacific2	clockRate.c:cpacific	logP(mrca(NewZealand))	mrca.age(NewZealand)	logP(mrca(EastPolynesian))	mrca.age(EastPolynesian)
32510000	-150.1790990484421	NaN	-150.1790990484421	NaN	1212.4218647447956	0.8405389743351546	-139.088488778671	0.002637503657027044	0.21532706697253545	0.7846729330274631	Infinity	-4.651161512121041	728.2903032811582	-5.598909783314927	1038.6784343328843
32520000	-157.6540776184543	NaN	-157.6540776184543	NaN	1996.4042167993246	0.5046344459209925	-146.05449174036585	0.0011919788310429233	0.4053597642873513	0.5946402357126472	Infinity	-5.36047547492529	799.0891074866577	-5.734475957242159	1064.864048293241
32530000	-163.61855045284761	NaN	-163.61855045284761	NaN	2499.1942950595953	1.2466219025663687	-151.36000965291873	9.110114581421545E-4	0.7106834970317374	0.28931650296826117	Infinity	-5.477010314157623	806.0855477696907	-5.534908583204882	1014.6968459283743
32540000	-153.7275801720128	NaN	-153.7275801720128	NaN	1383.2559607246476	3.0954113965300025	-140.26871556672484	0.0017793067611401746	0.4282006180827368	0.5717993819172618	Infinity	-4.795658417892074	763.9870081849565	-5.567794790865896	1029.5587792958813
32550000	-158.34975314328668	NaN	-158.34975314328668	NaN	1834.5696405568997	2.184014457842644	-145.70214304914043	0.0010855303245795398	0.4282006180827368	0.5717993819172618	Infinity	-4.833594291466537	766.5722453376683	-5.630001344837067	953.9798683956026
32560000	-161.38882953845032	NaN	-161.38882953845032	NaN	2258.9588550262706	2.184014457842644	-147.8291835687921	9.940921859279098E-4	0.4282006180827368	0.5717993819172618	Infinity	-5.547308896853837	810.3226096339581	-5.828322614961731	921.9982185115023
32570000	-158.80466633870554	NaN	-158.80466633870554	NaN	2945.576874389687	0.321530272219777	-148.2652235811915	0.0014751197694161252	0.4282006180827368	0.5717993819172618	Infinity	-4.616797691001527	730.0479715521303	-5.6011147942927675	1039.2443817889907
32580000	-162.11598107365222	NaN	-162.11598107365222	NaN	3449.6859281145084	1.0760215413946361	-150.85675569282523	9.554262201313694E-4	0.4193672839198769	0.5806327160801217	Infinity	-4.623523989799639	750.2776933399562	-5.559679849632724	1026.672506608851
32590000	-158.08028051072762	NaN	-158.08028051072762	NaN	1343.9461218721935	0.3272295831371348	-146.29701923538954	0.001274473871586128	0.028817528833993744	0.9711824711660049	Infinity	-4.607912273210788	748.6370354971608	-6.848119418990157	1162.7274223846364
32600000	-151.7806242094698	NaN	-151.7806242094698	NaN	1270.417893461531	0.17510990010468058	-141.06982704758656	0.00139227262693351	0.7444217879986699	0.2555782120013288	Infinity	-4.994327051176754	720.288078871262	-5.541360210601837	1018.5749785513059
32610000	-168.9168141109832	NaN	-168.9168141109832	NaN	4352.170081819855	0.9550791855893018	-156.41470711652394	9.62085346198136E-4	0.6566569954005473	0.3433430045994513	Infinity	-4.743593232789028	760.2803517714877	-6.803434576080912	1159.9578605063314
32620000	-154.24938770443964	NaN	-154.24938770443964	NaN	1453.5480426695294	0.2607406900812536	-143.84394306449414	0.0014117747988674435	0.6566569954005473	0.3433430045994513	Infinity	-4.582184774212058	732.6558504751193	-5.562519175652161	972.2834141859438
32630000	-164.56727526640944	NaN	-164.56727526640944	NaN	2170.0405135606593	0.04779612538349525	-153.65904058180521	7.349769832359267E-4	0.6566569954005473	0.3433430045994513	Infinity	-5.080851693830064	782.2382438083996	-5.779586865390694	1071.481206788628
32640000	-162.51629931314642	NaN	-162.51629931314642	NaN	2487.807331709515	0.2080793701423747	-152.086121975413	0.001095308788702806	0.6566569954005473	0.3433430045994513	Infinity	-4.557333246605745	736.8769360299465	-5.664764720985327	1053.0388540209087
32650000	-158.27951480214946	NaN	-158.27951480214946	NaN	1884.0007648690807	0.07517753312074761	-147.62060287962137	0.0022082362319354397	0.40420784763469236	0.5957921523653062	Infinity	-4.692088812691605	756.341032972547	-5.891645576715751	1085.7364400384092
32660000	-152.99434245793515	NaN	-152.99434245793515	NaN	1446.8068351860584	0.660282076374426	-141.53215160948716	0.0020629597142764523	0.7393120819209391	0.2606879180790595	Infinity	-4.787146139619504	763.3950727132338	-6.014762632454091	900.9390174426553
32670000	-162.5651537124656	NaN	-162.5651537124656	NaN	2168.0702609834593	0.19863620245321356	-149.48370316805367	9.386569111621962E-4	0.9059506894419467	0.09404931055805194	Infinity	-4.862205122611977	768.4743102203341	-8.020609219346746	1223.450240552745
32680000	-155.05761931072308	NaN	-155.05761931072308	NaN	1198.8096157071489	0.21159140681348032	-142.04528168983313	0.0017110437857989695	0.9059506894419467	0.09404931055805194	Infinity	-4.684050245958292	755.6910754259555	-8.116695968118174	772.2902176486302
32690000	-169.5922564537158	NaN	-169.5922564537158	NaN	3204.4704217047233	0.27691741610083637	-157.6821844999225	7.521944090553443E-4	0.9059506894419467	0.09404931055805194	Infinity	-4.561367743422539	735.624167501146	-7.071786794269908	1175.9362427174767
32700000	-155.65746713241737	NaN	-155.65746713241737	NaN	1490.3044608229764	1.9279037931644913	-143.21147505465044	0.0017259986665830855	0.9059506894419467	0.09404931055805194	Infinity	-4.924731479000533	721.329949041066	-5.59335680560189	962.7849260623801
32710000	-159.80494508052604	NaN	-159.80494508052604	NaN	1927.4062073926575	1.9279037931644913	-146.71709535789415	0.001054412079166045	0.9801537218577712	0.01984627814222749	Infinity	-5.397095594638528	801.2853102245275	-5.76285033482886	1069.1001614522131
32720000	-156.27912428851997	NaN	-156.27912428851997	NaN	1204.1785503934464	2.4798440001057673	-141.02922451813973	0.001771698340880688	0.9801537218577712	0.01984627814222749	Infinity	-6.240513896928692	853.6613237716251	-6.52954187334578	858.1949821654384
32730000	-157.62060554987372	NaN	-157.62060554987372	NaN	1585.6038366914763	0.8073597908729985	-146.01019667542144	0.0013879142045760404	0.0829470350669812	0.9170529649330175	Infinity	-5.157254875118822	786.8780364898907	-5.645794208460458	950.667355783884
32740000	-154.99550637584164	NaN	-154.99550637584164	NaN	1535.787591899017	0.2271203764925363	-144.53751279706904	0.0018642631934983993	0.0829470350669812	0.9170529649330175	Infinity	-4.701849761551282	726.357252199287	-5.529023440728786	1009.9143547808444
32750000	-158.27609392361032	NaN	-158.27609392361032	NaN	3060.5549562538818	0.5196632032730801	-147.28665654421093	0.001199471461404704	0.3290820634710102	0.6709179365289885	Infinity	-4.569795626559738	734.1153234437608	-5.899978549566577	1086.7029215625187
32760000	-152.66160001421576	NaN	-152.66160001421576	NaN	1256.6036162325481	0.520410862775584	-141.99215223537647	0.002337149409339532	0.819386807409135	0.1806131925908636	Infinity	-4.555823523843065	739.0420063032706	-5.59321339222065	962.8234824041072
32770000	-164.52365836456565	NaN	-164.52365836456565	NaN	2698.3097015205776	1.5219873342358492	-152.5391394260056	8.379769306370168E-4	0.8052657876183731	0.19473421238162558	Infinity	-4.923851696926192	772.4677985734306	-5.538679907398014	982.9288616634688
32780000	-162.76256471385992	NaN	-162.76256471385992	NaN	3953.9500392406203	0.6984081389070668	-151.63133661252854	8.717733955932795E-4	0.1909278243976268	0.8090721756023719	Infinity	-4.8312014785731385	766.4114660163414	-5.601618483851144	960.6274804823516
32790000	-148.84805191771557	NaN	-148.84805191771557	NaN	1431.6108554433504	0.2186796118852981	-138.34806656795982	0.0024029771872458674	0.3615566343271204	0.6384433656728783	Infinity	-4.7570817114828605	761.2621019382442	-5.524224026387583	1001.5185993205494
32800000	-157.64771821735505	NaN	-157.64771821735505	NaN	1495.007384478955	0.9194011184260541	-143.70396215010655	0.001062453522140363	0.19498975139996375	0.8050102486000349	Infinity	-6.276963942624514	856.0447397555681	-6.747391006197926	1156.4149792702196
32810000	-155.53807734419294	NaN	-155.53807734419294	NaN	1330.5930786311587	0.30955507251444664	-144.65759476125254	0.0017545294904371459	0.19498975139996375	0.8050102486000349	Infinity	-4.560263355623684	735.8994349965606	-6.01066415480226	901.3536178454074
32820000	-155.62085584162767	NaN	-155.62085584162767	NaN	1538.177098763407	1.141902411528599	-143.2241111008403	0.0013951660989131242	0.5501043230133699	0.44989567698662875	Infinity	-5.50629983922858	807.8489012437572	-5.7485424900301965	933.0024223068576
32830000	-151.50991314660132	NaN	-151.50991314660132	NaN	1115.1688171517806	0.233223924512196	-139.9289653732988	0.0013519042996522435	0.5501043230133699	0.44989567698662875	Infinity	-5.5861548108723476	812.6717953331378	-5.761569037917942	931.0855140445525
32840000	-161.7103427636696	NaN	-161.7103427636696	NaN	2819.9610005456116	0.8323938390567489	-150.03810919140923	0.0011434250576590093	0.308861848157393	0.6911381518426056	Infinity	-5.080981758285981	782.246186470082	-5.758857974917603	931.4800385690652
32850000	-153.0049550525826	NaN	-153.0049550525826	NaN	1278.4708727651537	3.277163548350292	-138.21939535342153	0.0024289086763124696	0.6168558951516254	0.38314410484837325	Infinity	-4.555759052870243	738.9482314386896	-6.952637097940515	1169.0283040646004
32860000	-145.7217575387398	NaN	-145.7217575387398	NaN	1060.270102914651	3.277163548350292	-132.25057778977626	0.0030962493221031403	0.9964929272738166	0.0035070727261822254	Infinity	-4.569133789830191	734.2112530436957	-5.624882410783033	955.1059710896272
32870000	-150.11851260067547	NaN	-150.11851260067547	NaN	1275.8518226679232	3.0996277462311523	-135.34990004835157	0.0026327597365374297	0.12080372335357259	0.8791962766464262	Infinity	-5.613499248069879	814.329338556966	-6.055485558022877	1103.0899450800234
32880000	-158.94454064877195	NaN	-158.94454064877195	NaN	1737.8380717233285	3.9186533341717844	-144.03619585842716	0.0018897665103673378	0.12080372335357259	0.8791962766464262	Infinity	-4.676103842811745	727.2679524547277	-6.313587613361257	874.3434128930367
32890000	-149.93447594238438	NaN	-149.93447594238438	NaN	1451.3289983716081	1.2578984136663651	-138.16053339231684	0.0019389827657122335	0.12080372335357259	0.8791962766464262	Infinity	-4.604312984496711	748.2344020219591	-5.911731151904472	911.95200936856
32900000	-155.76721133122533	NaN	-155.76721133122533	NaN	1959.0927506301923	0.34004922997553194	-144.23587416520496	0.001403566146809291	0.06760545914322624	0.9323945408567725	Infinity	-5.269726538588595	793.6472833630712	-5.921561397456244	1089.1574650002433
32910000	-166.78411688474228	NaN	-166.78411688474228	NaN	6034.920782302394	0.06469503428886654	-156.23925745931805	7.329422516533434E-4	0.6197329727394354	0.3802670272605634	Infinity	-4.904966692642056	771.2574240578421	-5.575197698493305	968.0347127963657
32920000	-152.22463825033228	NaN	-152.22463825033228	NaN	1159.6381300129663	0.5604009419090712	-139.91558152067236	0.001726938134345425	0.3656252305809592	0.6343747694190396	Infinity	-5.204182656243672	789.7084761614335	-6.544473131507162	857.145919742249
32930000	-159.32449373751342	NaN	-159.32449373751342	NaN	1572.5887083579155	0.051413236862258314	-147.29969172964255	0.0012044585383813185	0.3656252305809592	0.6343747694190396	Infinity	-4.67922240272175	755.2949303203505	-7.294166368286857	1188.1519412121008
32940000	-152.80845065199958	NaN	-152.80845065199958	NaN	1461.5577508774427	0.8917719801828541	-139.92007553378494	0.0014113298454549812	0.8827280478013416	0.11727195219865716	Infinity	-5.986231593726351	837.3568975542261	-6.010371544305433	1098.6167151260545
32950000	-155.9562129205261	NaN	-155.9562129205261	NaN	2613.2366150337048	1.237273183746563	-144.30862654484073	0.0014883839426583336	0.9539388190483304	0.04606118095166831	Infinity	-4.617528333250494	749.6656010254	-5.792784858688282	926.6956836884051
32960000	-155.9972436371681	NaN	-155.9972436371681	NaN	1622.5512712241514	2.1108658421531117	-143.6880012840708	0.0015951377082823967	0.013817690549133066	0.9861823094508657	Infinity	-4.621474783547857	750.070738192851	-5.576901727396343	1032.4940019706958
32970000	-153.90565743860935	NaN	-153.90565743860935	NaN	1519.7623754807867	2.6993892952608594	-140.16322931913854	0.0020166967832667437	0.013817690549133066	0.9861823094508657	Infinity	-5.506761951388485	807.8767437990272	-5.536276872821468	984.3999015203722
32980000	-167.36293588748373	NaN	-167.36293588748373	NaN	3290.346565143011	0.867126921116264	-155.08123389653193	7.34043077826152E-4	0.9142167703608319	0.08578322963916685	Infinity	-4.955449912186907	774.4718265151303	-6.459125157648615	863.2508545945642
32990000	-163.165507811905	NaN	-163.165507811905	NaN	2141.378375058063	1.4516808786255124	-150.157391768962	8.132006332011777E-4	0.553091585921081	0.44690841407891785	Infinity	-6.029071496937175	840.0660592571112	-5.527363667380321	991.9316071147256
33000000	-159.56128714188532	NaN	-159.56128714188532	NaN	1991.8124811993969	1.309703436523444	-146.3922453285483	0.0015777069538008542	0.9203395586866452	0.07966044131335365	Infinity	-5.50924189967246	808.0261742641786	-6.350096477141084	1128.529199635594
33010000	-163.4486970978635	NaN	-163.4486970978635	NaN	3060.1110076433292	1.0445399337772874	-152.26691897551058	0.0010815015620962395	0.9203395586866452	0.07966044131335365	Infinity	-4.5976653651169155	747.4599237902202	-5.5395728234587205	1017.586417637459
33020000	-157.1948298668812	NaN	-157.1948298668812	NaN	1911.303506527872	0.041702943184869744	-146.50289455917334	0.0016607398375339858	0.9203395586866452	0.07966044131335365	Infinity	-4.6901200508252865	756.1829128224601	-5.96011231369769	1093.381325167822
33030000	-161.87281488466297	NaN	-161.87281488466297	NaN	2937.8801906510535	0.03272024280096131	-150.26336033149602	0.0011525737388910654	0.9203395586866452	0.07966044131335365	Infinity	-5.415963840519683	716.0661067421961	-6.160770469846302	1112.8416368769558
33040000	-157.00500572287643	NaN	-157.00500572287643	NaN	1565.3958384474563	0.08753100225435458	-145.12382561528537	0.0010810150624722614	0.4581728109979157	0.5418271890020832	Infinity	-5.10206186110951	718.9314435182354	-6.691587244227176	1152.80566252822
33050000	-166.5155396369536	NaN	-166.5155396369536	NaN	3927.6671177446524	0.27773123129837146	-154.5263761611159	6.211666048893877E-4	0.7365689366471513	0.26343106335284755	Infinity	-5.8951334010515755	713.3034336068299	-5.816298843487766	923.5552324491726
33060000	-151.49395425735992	NaN	-151.49395425735992	NaN	1435.4293781956997	0.36711710247378915	-139.41201297974536	0.0017683749042195476	0.7365689366471513	0.26343106335284755	Infinity	-4.625349152662221	750.4601743880771	-7.0894750224785605	1176.9387636040105
33070000	-165.7312934725651	NaN	-165.7312934725651	NaN	3533.962550116756	0.6134899773488175	-153.12082034092893	7.113284783368373E-4	0.25756420964844984	0.742435790351549	Infinity	-4.600446510902152	731.1189230480069	-7.396536643385222	1193.516300305295
33080000	-155.46909662118196	NaN	-155.46909662118196	NaN	1675.7064791133048	0.28976825580822324	-144.59220999417573	0.0013151317130466536	0.15891292340960939	0.8410870765903895	Infinity	-4.5778293661438525	744.7915084673081	-6.009289005054183	901.493118427044
33090000	-162.18030103008812	NaN	-162.18030103008812	NaN	2379.789631083668	0.9754293233437105	-150.55015041618532	0.0012128053042093814	0.749784625750168	0.25021537424983087	Infinity	-5.068704372675068	781.4956410563451	-5.58601691788402	1035.1875542461412
33100000	-151.0477274123103	NaN	-151.0477274123103	NaN	1233.2518309544039	0.7916484580294323	-140.07769048521783	0.002177860880931609	0.749784625750168	0.25021537424983087	Infinity	-4.650135023304457	752.7965003355861	-5.528253445758589	990.8953566068463
33110000	-167.23505595866106	NaN	-167.23505595866106	NaN	3515.6387618347107	0.7912681623648735	-156.1683142525286	8.085989210138139E-4	0.749784625750168	0.25021537424983087	Infinity	-4.561738894628044	735.538187599312	-5.713734649139556	1061.5834279570067
33120000	-156.42448067441663	NaN	-156.42448067441663	NaN	1683.13710491122	1.4818777496230273	-144.01936967196008	0.0012374001017321805	0.42441881155064054	0.5755811884493582	Infinity	-5.399092138928808	716.1915228837352	-5.5241411139046965	999.1950812223292
33130000	-156.39914951892678	NaN	-156.39914951892678	NaN	1663.217784179523	1.4818777496230273	-144.63640010761705	0.0012417170826347075	0.38505582142339406	0.6149441785766048	Infinity	-4.709260649271889	726.1164980070746	-5.571611012414791	969.1771859746626
33140000	-163.8848261055688	NaN	-163.8848261055688	NaN	2785.0626547559764	1.4097449692487898	-151.56279079767583	9.788833225621697E-4	0.5735060598353455	0.4264939401646533	Infinity	-5.255293243450663	792.780928824824	-5.656997095193524	948.4464596752541
33150000	-161.50743446746208	NaN	-161.50743446746208	NaN	2834.1133562338982	2.32494546059476	-148.57516172939899	0.0010176903576920244	0.5735060598353455	0.4264939401646533	Infinity	-4.904890702285421	721.6575713718272	-5.702436575182907	1059.7206590703993
33160000	-163.68032977206926	NaN	-163.68032977206926	NaN	2316.4845606948543	1.9755112288856722	-150.58609123323032	0.0011358609322707333	0.5735060598353455	0.4264939401646533	Infinity	-4.886699982656042	770.0763212172495	-6.232027327297242	1118.9889581519628
33170000	-151.66699360322866	NaN	-151.66699360322866	NaN	1167.1851166600998	0.28019401635539654	-140.3280958988634	0.0014796975309841612	0.5735060598353455	0.4264939401646533	Infinity	-5.425743967690753	803.0046318533986	-5.6329597203190955	953.3414528459508
33180000	-157.21554045502054	NaN	-157.21554045502054	NaN	1571.0560958771432	0.5244473167042929	-146.1603832214294	0.0017805397834138369	0.5735060598353455	0.4264939401646533	Infinity	-4.955586080314896	774.4804109060743	-5.575123836571934	1031.9421719296513
33190000	-161.0155794676489	NaN	-161.0155794676489	NaN	1892.4344139677485	0.2804565876767438	-148.7995124409673	0.0011473178054540608	0.47566852711600616	0.5243314728839926	Infinity	-4.971571658076563	775.4853836295745	-6.96403878092828	1169.7015062829742
33200000	-164.73368554770244	NaN	-164.73368554770244	NaN	2778.506446364703	0.15066551193108896	-152.60014319175227	7.998204293602104E-4	0.20439209647194467	0.7956079035280541	Infinity	-6.429154580972829	866.1308689423173	-5.553722263046246	1024.3366159740756
33210000	-151.2961898551049	NaN	-151.2961898551049	NaN	1095.9892573029097	0.48340262926495847	-139.00032624792718	0.0016460679461253768	0.6577908671307415	0.34220913286925725	Infinity	-5.1965119369164725	717.9303744805907	-6.615949040996284	852.2271796436489
33220000	-165.4580914124638	NaN	-165.4580914124638	NaN	2658.7540407990077	0.8506436922296111	-154.28720244056097	0.0019332608624422717	0.6577908671307415	0.34220913286925725	Infinity	-4.796133225467659	764.0198857741793	-5.52411205420555	999.7417360735215
33230000	-158.024649314556	NaN	-158.024649314556	NaN	2357.7578631338342	0.26925062590905235	-147.5051779421152	0.0013424719268064138	0.6577908671307415	0.34220913286925725	Infinity	-4.564934410937298	742.4396525647578	-5.6852863355944345	1056.7763359863368
33240000	-166.4712884384233	NaN	-166.4712884384233	NaN	2440.5202672189557	1.5769497184100776	-154.2242240807377	7.329904482431605E-4	0.7215338046843989	0.2784661953155999	Infinity	-4.634297161992715	751.3318730354209	-6.0358174772827775	1101.1641001630533
33250000	-160.01223297376532	NaN	-160.01223297376532	NaN	2150.0229428368593	2.4335725519660993	-147.31748938310304	0.0013376258053834796	0.46080810538768374	0.5391918946123151	Infinity	-4.578999684725951	744.9707239141978	-5.682171353970231	943.7749815869364
33260000	-155.68365460281768	NaN	-155.68365460281768	NaN	1181.6824991398755	3.0305607067660723	-140.11506921861277	0.0024496984854116143	0.8163650157415501	0.1836349842584487	Infinity	-6.970831933707688	709.9390314283814	-5.567192743731133	970.6456052563268
